,ID,A_NODE,B_NODE,LENGTH,TTIME,CAPACITY,P1,P2,GAMMA,TADJ,ML_CLASS,LINK_TYPE,NO_RRS,RR1,RR2,RR3,RR4,RR5,RR6,RR7,RR8
1913,39158,39004,39071,0.28531,0.342372,258.0,0.001262,10.815793,10.0,0,0,4,3,320,555,712,0,0,0,0,0
1914,39159,39006,39004,0.32682,0.392184,258.0,0.001262,10.815793,10.0,0,0,4,3,712,555,320,0,0,0,0,0
1915,39160,39005,39006,0.82447,0.989364,258.0,0.001262,10.815793,10.0,0,0,4,3,712,555,320,0,0,0,0,0
1916,39161,39006,39057,1.21529,1.458348,51.6,0.006312,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
1917,17186,17057,17209,4.72074,7.08111,86.0,0.003787,21.631586,25.0,0,1,2,2,400,712,0,0,0,0,0,0
1918,17187,17089,17058,49.12478,294.74868,16.5,0.019724,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
1919,42094,42077,42076,2.86009,4.290135,86.0,0.003787,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
1920,11005,11003,24009,5.39583,12.949992,43.0,0.007574,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
1921,37096,37031,37049,31.4955,53.9922857143,9.9,0.032873,21.631586,25.0,0,5,2,1,712,0,0,0,0,0,0,0
1922,39162,39066,39065,7.29573,8.754876,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
1923,39163,39064,39065,8.55867,12.838005,86.0,0.003787,21.631586,25.0,0,1,4,2,712,105,0,0,0,0,0,0
1924,39164,39028,39026,14.07743,16.892916,258.0,0.001262,10.815793,10.0,0,1,4,2,712,105,0,0,0,0,0,0
1925,39165,39065,39028,46.668,56.0016,258.0,0.001262,10.815793,10.0,0,1,4,2,712,105,0,0,0,0,0,0
1926,39166,39031,39041,18.13744,21.764928,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
1927,1055,1009,1006,47.48557,113.965368,43.2,0.01011,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
1928,21080,21038,21056,23.65826,28.389912,72.0,0.006066,15.758774,25.0,0,2,2,1,712,0,0,0,0,0,0,0
1929,21081,21056,21063,49.70134,119.283216,8.3,0.052654,15.758774,25.0,0,0,2,1,773,0,0,0,0,0,0,0
1930,21082,21037,21056,15.2255,18.2706,72.0,0.006066,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
1931,21083,21001,21002,108.38589,216.77178,43.2,0.01011,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
1932,21084,21037,21002,0.96487,1.65406285714,258.0,0.001262,10.815793,10.0,0,1,4,2,712,967,0,0,0,0,0,0
1933,18114,18007,18028,53.90408,64.684896,258.0,0.001262,10.815793,10.0,0,1,4,2,555,105,0,0,0,0,0,0
1934,18115,18006,18004,49.15063,65.5341733333,258.0,0.001262,10.815793,10.0,0,1,4,2,712,105,0,0,0,0,0,0
1935,18116,18028,18004,12.12968,16.1729066667,51.6,0.006312,21.631586,25.0,0,3,2,1,555,0,0,0,0,0,0,0
1936,18117,18005,18029,25.212,33.616,51.6,0.006312,21.631586,25.0,0,3,2,1,555,0,0,0,0,0,0,0
1937,18118,18002,18005,7.83179,10.4423866667,51.6,0.006312,21.631586,25.0,0,3,2,1,555,0,0,0,0,0,0,0
1938,18119,18058,18059,1.69526,2.54289,27.5,0.011834,21.631586,25.0,0,0,2,2,320,555,0,0,0,0,0,0
1939,18120,18059,18022,2.30462,6.91386,27.5,0.011834,21.631586,25.0,0,0,2,2,555,320,0,0,0,0,0,0
1940,48072,48118,48119,17.07829,18.6308618182,43.2,0.01011,15.758774,25.0,0,2,2,2,400,127,0,0,0,0,0,0
1941,17188,17025,17038,23.29102,31.0546933333,25.9,0.016849,15.758774,25.0,0,0,2,1,103,0,0,0,0,0,0,0
1942,17189,17059,17131,0.41162,0.44904,86.0,0.003787,21.631586,25.0,0,2,2,1,777,0,0,0,0,0,0,0
1943,36032,36023,36022,7.24792,8.697504,258.0,0.001262,10.815793,10.0,0,0,4,2,712,105,0,0,0,0,0,0
1944,39167,39093,39081,22.27275,26.7273,258.0,0.001262,10.815793,10.0,0,1,4,1,555,0,0,0,0,0,0,0
1945,39168,39013,39092,1.67124,2.005488,86.0,0.003787,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
1946,39169,39092,39090,3.53108,4.237296,86.0,0.003787,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
1947,42095,42050,42031,12.32739,14.792868,258.0,0.001262,10.815793,10.0,0,1,4,1,555,0,0,0,0,0,0,0
