  514    9    518.94      0.04     95.67      1.14    196.00 88.1 29.2    7745.2
  514   10    951.83      0.04     95.67      1.14    196.00 19.8 52.1    4747.7
  514   11    748.78      0.04     95.67      1.14    340.00 12.1 86.8   11869.9
  514   12    806.08      0.04     95.67      1.14    340.00 14.1 81.8    6331.6
  555    1    410.36      0.03     95.67      1.14    196.00 35.8 73.7    7224.7
  555    2    387.92      0.03     95.67      1.14     47.00104.8 25.3    8588.6
  555    3    388.86      0.03     95.67      1.14     47.00102.2 23.6    8300.2
  555    4    399.24      0.03     95.67      1.14     47.00 99.5 26.2    8297.9
  555    5    379.49      0.03     95.67      1.14     47.00113.3 20.0   13334.3
  555    6    382.21      0.03     95.67      1.14     47.00 88.8 27.9    7699.0
  555    7    476.82      0.03     95.67      1.14    196.00 56.7 54.5    7336.8
  555    8    424.63      0.03     95.67      1.14    196.00 63.3 51.4    7572.0
  555    9    518.94      0.03     95.67      1.14    196.00 89.6 27.5    7729.8
  555   10    951.83      0.03     95.67      1.14    196.00 18.4 52.9    4708.6
  555   11    748.78      0.03     95.67      1.14    340.00  9.2 93.2   12288.5
  555   12    806.08      0.03     95.67      1.14    340.00 13.1 84.9    6465.2
  712    1    410.36      0.04     95.67      1.14    196.00 52.0 57.4    7221.7
  712    2    387.92      0.04     95.67      1.14     47.00106.5 27.0    8810.5
  712    3    388.86      0.04     95.67      1.14     47.00104.7 23.6    8468.5
  712    4    399.24      0.04     95.67      1.14     47.00104.7 27.2    8706.2
  712    5    379.49      0.04     95.67      1.14     47.00115.6 20.4   13605.9
  712    6    382.21      0.04     95.67      1.14     47.00 98.9 27.8    8366.4
  712    7    476.82      0.04     95.67      1.14    196.00 57.9 51.5    7219.5
  712    8    424.63      0.04     95.67      1.14    196.00 78.2 38.7    7716.5
  712    9    518.94      0.04     95.67      1.14    196.00 89.4 31.1    7959.0
  712   10    951.83      0.04     95.67      1.14    196.00 22.3 50.8    4829.8
  712   11    748.78      0.04     95.67      1.14    340.00 13.1 81.4   11345.0
